Row ID;Order Date;Ship Date;Ship Mode;Customer Name;Segment;Country;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
7982;9/10/2014;9/13/2014;First Class;Sandra Flanagan;Consumer;United States;Clifton;New Jersey;7011;East;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;81.92;4;0;221.184
7983;9/10/2014;9/13/2014;First Class;Sandra Flanagan;Consumer;United States;Clifton;New Jersey;7011;East;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";254.9;5;0;76.47
7984;1/22/2017;1/25/2017;Second Class;Edward Hooks;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Fasteners;Staples;15.12;5;0.2;4.914
7985;1/22/2017;1/25/2017;Second Class;Edward Hooks;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Art;Newell 348;7.872;3;0.2;0.8856
7986;4/21/2016;4/24/2016;First Class;Duane Noonan;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Binders;Round Ring Binders;8.32;5;0.2;2.808
7987;7/20/2016;7/23/2016;Second Class;Pauline Johnson;Consumer;United States;Long Beach;New York;11561;East;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;89.95;5;0;43.176
7988;8/23/2016;8/29/2016;Standard Class;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;25.2;4;0;11.592
7989;8/23/2016;8/29/2016;Standard Class;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;Office Supplies;Labels;Avery 515;37.59;3;0;176.673
7990;8/23/2016;8/29/2016;Standard Class;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;Office Supplies;Storage;Pizazz Global Quick File;14.97;1;0;41.916
7991;8/23/2016;8/29/2016;Standard Class;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;1.98;2;0;0.891
7992;6/14/2016;6/17/2016;First Class;Vivian Mathis;Consumer;United States;Boca Raton;Florida;33433;South;Office Supplies;Binders;GBC Twin Loop Wire Binding Elements;39.936;4;0.7;-26.624
7993;6/14/2016;6/17/2016;First Class;Vivian Mathis;Consumer;United States;Boca Raton;Florida;33433;South;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;18.464;2;0.2;2.308
7994;11/20/2015;11/23/2015;Second Class;Michelle Moray;Consumer;United States;Aurora;Colorado;80013;West;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;4.896;3;0.7;-34.272
7995;11/20/2015;11/23/2015;Second Class;Michelle Moray;Consumer;United States;Aurora;Colorado;80013;West;Furniture;Bookcases;Sauder Barrister Bookcases;145.764;6;0.7;-2.477.988
7996;11/20/2015;11/23/2015;Second Class;Michelle Moray;Consumer;United States;Aurora;Colorado;80013;West;Office Supplies;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;9.612;6;0.7;-73.692
7997;11/3/2017;11/5/2017;First Class;Clay Rozendal;Home Office;United States;San Diego;California;92037;West;Technology;Accessories;Microsoft Sculpt Comfort Mouse;199.75;5;0;87.89
7998;11/3/2017;11/5/2017;First Class;Clay Rozendal;Home Office;United States;San Diego;California;92037;West;Furniture;Tables;Chromcraft Round Conference Tables;1.673.184;12;0.2;209.148
7999;5/4/2014;5/7/2014;First Class;Bill Shonely;Corporate;United States;Seattle;Washington;98105;West;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;12.18;7;0;38.976
8000;5/4/2014;5/7/2014;First Class;Bill Shonely;Corporate;United States;Seattle;Washington;98105;West;Office Supplies;Appliances;Holmes Odor Grabber;57.68;4;0;190.344
8001;11/8/2015;11/12/2015;Standard Class;Rob Dowd;Consumer;United States;Dubuque;Iowa;52001;Central;Technology;Phones;Cisco SPA508G;263.96;4;0;765.484
8002;12/12/2015;12/15/2015;First Class;Karen Daniels;Consumer;United States;Los Angeles;California;90032;West;Technology;Accessories;Logitech Wireless Marathon Mouse M705;299.94;6;0;1.289.742
8003;12/12/2015;12/15/2015;First Class;Karen Daniels;Consumer;United States;Los Angeles;California;90032;West;Office Supplies;Supplies;Staple remover;25.76;7;0;0.5152
8004;12/1/2014;12/3/2014;First Class;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;Technology;Phones;Cisco IP Phone 7961G VoIP phone - Dark gray;271.9;2;0;78.851
8005;12/1/2014;12/3/2014;First Class;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";45.84;3;0;155.856
8006;12/1/2014;12/3/2014;First Class;Anna Andreadi;Consumer;United States;Lowell;Massachusetts;1852;East;Furniture;Furnishings;Ultra Door Push Plate;9.82;2;0;32.406
8007;10/7/2016;10/11/2016;Standard Class;Mick Crebagga;Consumer;United States;Marysville;Washington;98270;West;Office Supplies;Fasteners;Alliance Super-Size Bands, Assorted Sizes;93.36;12;0;0.9336
8008;11/17/2015;11/24/2015;Standard Class;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";541.24;4;0;54.124
8009;11/17/2015;11/24/2015;Standard Class;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;Office Supplies;Paper;Easy-staple paper;106.32;3;0;499.704
8010;11/17/2015;11/24/2015;Standard Class;Anna Andreadi;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;Furniture;Chairs;Hon Olson Stacker Chairs;1323.9;5;0;383.931
8011;3/17/2014;3/20/2014;Second Class;Quincy Jones;Corporate;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;Paper;Xerox 1909;126.624;6;0.2;411.528
8012;6/20/2015;6/23/2015;First Class;Justin MacKendrick;Consumer;United States;Aurora;Colorado;80013;West;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;125.944;7;0.2;15.743
8013;5/25/2017;5/25/2017;Same Day;Trudy Brown;Consumer;United States;New York City;New York;10009;East;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;663.92;5;0.2;207.475
8014;5/25/2017;5/25/2017;Same Day;Trudy Brown;Consumer;United States;New York City;New York;10009;East;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;120;8;0;13.2
8015;5/25/2017;5/25/2017;Same Day;Trudy Brown;Consumer;United States;New York City;New York;10009;East;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;3.29;1;0;14.805
8016;5/25/2017;5/25/2017;Same Day;Trudy Brown;Consumer;United States;New York City;New York;10009;East;Furniture;Furnishings;Eldon 200 Class Desk Accessories;18.84;3;0;60.288
8017;9/9/2014;9/11/2014;First Class;Nicole Fjeld;Home Office;United States;Lancaster;Ohio;43130;East;Furniture;Furnishings;Nu-Dell Executive Frame;60.672;6;0.2;128.928
8018;9/9/2014;9/11/2014;First Class;Nicole Fjeld;Home Office;United States;Lancaster;Ohio;43130;East;Office Supplies;Art;Newell 320;30.816;9;0.2;26.964
8019;10/17/2017;10/19/2017;Second Class;Barry Französisch;Corporate;United States;Modesto;California;95351;West;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;52.792;1;0.2;46.193
8020;11/2/2017;11/5/2017;First Class;Nora Paige;Consumer;United States;Saint Louis;Missouri;63116;Central;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;83.9;10;0;20.975
8021;11/2/2017;11/5/2017;First Class;Nora Paige;Consumer;United States;Saint Louis;Missouri;63116;Central;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";11.76;2;0;57.624
8022;7/21/2014;7/25/2014;Standard Class;Harry Marie;Corporate;United States;Dallas;Texas;75217;Central;Office Supplies;Appliances;Acco 6 Outlet Guardian Basic Surge Suppressor;4.992;3;0.8;-129.792
8023;7/21/2014;7/25/2014;Standard Class;Harry Marie;Corporate;United States;Dallas;Texas;75217;Central;Office Supplies;Envelopes;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";87.92;5;0.2;29.673
8024;7/21/2014;7/25/2014;Standard Class;Harry Marie;Corporate;United States;Dallas;Texas;75217;Central;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;657.93;5;0.3;-93.99
8025;7/21/2014;7/25/2014;Standard Class;Harry Marie;Corporate;United States;Dallas;Texas;75217;Central;Office Supplies;Binders;Acco Economy Flexible Poly Round Ring Binder;1.044;1;0.8;-1.827
8026;9/11/2015;9/15/2015;Second Class;Don Miller;Corporate;United States;New York City;New York;10035;East;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;210.68;2;0;505.632
8027;9/11/2015;9/15/2015;Second Class;Don Miller;Corporate;United States;New York City;New York;10035;East;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;78.8;1;0;1.576
8028;9/11/2015;9/15/2015;Second Class;Don Miller;Corporate;United States;New York City;New York;10035;East;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;19.99;1;0;67.966
8029;9/11/2015;9/15/2015;Second Class;Don Miller;Corporate;United States;New York City;New York;10035;East;Office Supplies;Storage;Fellowes Staxonsteel Drawer Files;772.68;4;0;1.081.752
8030;10/21/2016;10/25/2016;Standard Class;Jill Fjeld;Consumer;United States;San Antonio;Texas;78207;Central;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;106.08;6;0.2;-9.282
8031;1/7/2016;1/11/2016;Standard Class;Neoma Murray;Consumer;United States;Amarillo;Texas;79109;Central;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";23.076;3;0.6;-109.611
8032;1/7/2016;1/11/2016;Standard Class;Neoma Murray;Consumer;United States;Amarillo;Texas;79109;Central;Office Supplies;Paper;Xerox 212;25.92;5;0.2;9.072
8033;6/25/2015;6/28/2015;First Class;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;Office Supplies;Paper;Xerox 1884;47.952;3;0.2;161.838
8034;6/25/2015;6/28/2015;First Class;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;0.984;2;0.8;-1.476
8035;6/25/2015;6/28/2015;First Class;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;75.384;9;0.6;-207.306
8036;6/25/2015;6/28/2015;First Class;Mark Van Huff;Consumer;United States;Houston;Texas;77041;Central;Office Supplies;Labels;Avery File Folder Labels;4.608;2;0.2;16.704
8037;9/20/2015;9/22/2015;First Class;Alejandro Grove;Consumer;United States;Lawrence;Massachusetts;1841;East;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;37.68;6;0;16.956
8038;7/10/2017;7/14/2017;Standard Class;Beth Fritzler;Corporate;United States;Columbus;Georgia;31907;South;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;41.91;3;0;108.966
8039;6/30/2017;7/2/2017;Second Class;John Castell;Consumer;United States;Los Angeles;California;90032;West;Furniture;Bookcases;Sauder Facets Collection Library, Sky Alder Finish;435.999;3;0.15;51.294
8040;8/21/2017;8/25/2017;Second Class;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;388.704;6;0.2;388.704
8041;8/21/2017;8/25/2017;Second Class;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;572.58;6;0;343.548
8042;8/21/2017;8/25/2017;Second Class;Candace McMahon;Corporate;United States;Seattle;Washington;98115;West;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;33.18;2;0;11.613
8043;3/11/2017;3/15/2017;Standard Class;Paul Van Hugh;Home Office;United States;Cambridge;Massachusetts;2138;East;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;63.88;4;0;249.132
8044;3/11/2017;3/15/2017;Standard Class;Paul Van Hugh;Home Office;United States;Cambridge;Massachusetts;2138;East;Furniture;Furnishings;"Executive Impressions 16-1/2"" Circular Wall Clock";26.72;1;0;117.568
8045;9/15/2017;9/17/2017;Second Class;Doug O'Connell;Consumer;United States;Salt Lake City;Utah;84106;West;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";295.056;9;0.2;1.069.578
8046;9/20/2016;9/24/2016;Standard Class;Helen Abelman;Consumer;United States;New York City;New York;10035;East;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;393.25;5;0;1.297.725
8047;12/15/2016;12/17/2016;Second Class;Shahid Hopkins;Consumer;United States;Cuyahoga Falls;Ohio;44221;East;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;2.214;3;0.7;-1.476
8048;11/3/2017;11/6/2017;Second Class;Justin MacKendrick;Consumer;United States;Wilmington;North Carolina;28403;South;Office Supplies;Paper;Strathmore Photo Mount Cards;16.272;3;0.2;52.884
8049;7/3/2016;7/7/2016;Standard Class;Dean Katz;Corporate;United States;New York City;New York;10035;East;Office Supplies;Appliances;Avanti 1.7 Cu. Ft. Refrigerator;706.86;7;0;1.979.208
8050;9/26/2014;9/30/2014;Standard Class;Craig Molinari;Corporate;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;5.97;5;0.7;-4.577
8051;9/26/2014;9/30/2014;Standard Class;Craig Molinari;Corporate;United States;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;21.184;1;0.2;47.664
8052;9/26/2014;9/30/2014;Standard Class;Craig Molinari;Corporate;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;41.376;6;0.2;31.032
8053;7/14/2014;7/17/2014;Second Class;Barbara Fisher;Corporate;United States;New York City;New York;10009;East;Office Supplies;Art;Newell 315;17.94;3;0;4.485
8054;9/28/2017;10/5/2017;Standard Class;Sylvia Foulston;Corporate;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;Binders;GBC Standard Plastic Binding Systems Combs;2.655;1;0.7;-18.585
8055;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;892.35;5;0;267.705
8056;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;307.666;2;0.15;289.568
8057;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;Storage;Carina Double Wide Media Storage Towers in Natural & Black;728.82;9;0;291.528
8058;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;Binders;GBC Wire Binding Combs;41.36;5;0.2;13.959
8059;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;43.176;3;0.2;151.116
8060;8/28/2015;9/4/2015;Standard Class;Cassandra Brandow;Consumer;United States;Los Angeles;California;90049;West;Furniture;Furnishings;Eldon Wave Desk Accessories;4.16;2;0;17.472
8061;9/20/2015;9/26/2015;Standard Class;Tamara Chand;Corporate;United States;Long Beach;New York;11561;East;Office Supplies;Paper;Xerox 1881;61.4;5;0;28.858
8062;9/20/2015;9/26/2015;Standard Class;Tamara Chand;Corporate;United States;Long Beach;New York;11561;East;Office Supplies;Binders;Recycled Premium Regency Composition Covers;24.448;2;0.2;88.624
8063;11/7/2016;11/9/2016;First Class;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;Technology;Phones;AT&T SB67148 SynJ;263.96;4;0;712.692
8064;11/7/2016;11/9/2016;First Class;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;359.97;3;0;1.007.916
8065;11/7/2016;11/9/2016;First Class;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;Office Supplies;Paper;Xerox 23;12.96;2;0;62.208
8066;11/7/2016;11/9/2016;First Class;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;116.82;3;0;5.841
8067;11/7/2016;11/9/2016;First Class;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276.784;2;0.2;899.548
8068;10/20/2015;10/24/2015;Standard Class;Noel Staavos;Corporate;United States;San Francisco;California;94109;West;Technology;Accessories;Logitech G602 Wireless Gaming Mouse;239.97;3;0;863.892
8069;10/20/2015;10/24/2015;Standard Class;Noel Staavos;Corporate;United States;San Francisco;California;94109;West;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;16.02;6;0;60.876
8070;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Storage;SAFCO Boltless Steel Shelving;454.56;5;0.2;-107.958
8071;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Furniture;Furnishings;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;141.42;5;0.6;-1.873.815
8072;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;310.744;4;0.3;-266.352
8073;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Art;Fluorescent Highlighters by Dixon;12.736;4;0.2;22.288
8074;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Binders;GBC Instant Report Kit;6.47;5;0.8;-9.705
8075;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";13.748;14;0.8;-226.842
8076;1/1/2017;1/5/2017;Standard Class;Janet Martin;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Appliances;Fellowes Superior 10 Outlet Split Surge Protector;15.224;2;0.8;-388.212
8077;6/23/2015;6/29/2015;Standard Class;Randy Ferguson;Corporate;United States;East Point;Georgia;30344;South;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;27.42;3;0;93.228
8078;6/23/2015;6/29/2015;Standard Class;Randy Ferguson;Corporate;United States;East Point;Georgia;30344;South;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;165.98;1;0;74.691
8079;6/23/2015;6/29/2015;Standard Class;Randy Ferguson;Corporate;United States;East Point;Georgia;30344;South;Technology;Accessories;Dell Slim USB Multimedia Keyboard;75;3;0;18
8080;11/22/2016;11/27/2016;Standard Class;Cathy Armstrong;Home Office;United States;New York City;New York;10009;East;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;134.272;8;0.2;469.952
8081;10/26/2015;11/1/2015;Standard Class;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West;Office Supplies;Labels;Avery 477;146.544;6;0.2;476.268
8082;10/26/2015;11/1/2015;Standard Class;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West;Office Supplies;Paper;Xerox 1914;131.904;3;0.2;478.152
8083;10/26/2015;11/1/2015;Standard Class;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West;Office Supplies;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;203.88;5;0.2;20.388
8084;10/26/2015;11/1/2015;Standard Class;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;14.301;7;0.7;-104.874
8085;10/26/2015;11/1/2015;Standard Class;Kristen Hastings;Corporate;United States;Springfield;Oregon;97477;West;Office Supplies;Storage;Fellowes Officeware Wire Shelving;718.64;10;0.2;-161.694
8086;10/20/2016;10/26/2016;Standard Class;Lindsay Castell;Home Office;United States;Arlington;Virginia;22204;South;Furniture;Furnishings;Aluminum Document Frame;61.1;5;0;18.33
8087;4/28/2017;5/2/2017;Standard Class;Jack Lebron;Consumer;United States;Wilmington;North Carolina;28403;South;Office Supplies;Appliances;Harmony HEPA Quiet Air Purifiers;28.08;3;0.2;5.265
8088;9/29/2016;10/1/2016;Second Class;Dario Medina;Corporate;United States;Yuma;Arizona;85364;West;Office Supplies;Art;Newell 351;10.496;4;0.2;11.808
8089;7/10/2015;7/14/2015;Standard Class;Mike Vittorini;Consumer;United States;San Bernardino;California;92404;West;Office Supplies;Binders;Large Capacity Hanging Post Binders;39.92;2;0.2;12.974
8090;8/7/2015;8/9/2015;First Class;Noel Staavos;Corporate;United States;Baltimore;Maryland;21215;East;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;77.58;9;0;201.708
8091;12/7/2014;12/13/2014;Standard Class;Ann Steele;Home Office;United States;Seattle;Washington;98103;West;Office Supplies;Storage;Advantus Rolling Drawer Organizers;269.36;7;0;700.336
8092;12/10/2015;12/14/2015;Standard Class;Meg Tillman;Consumer;United States;San Francisco;California;94110;West;Office Supplies;Labels;Avery File Folder Labels;5.76;2;0;28.224
8093;11/8/2017;11/13/2017;Second Class;Sharelle Roach;Home Office;United States;New York City;New York;10035;East;Office Supplies;Art;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;109.9;5;0;32.97
8094;7/27/2017;8/1/2017;Second Class;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West;Furniture;Furnishings;Staple-based wall hangings;23.88;3;0;105.072
8095;7/27/2017;8/1/2017;Second Class;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Paper;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";26.2;4;0;12.052
8096;7/27/2017;8/1/2017;Second Class;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Paper;Xerox 227;12.96;2;0;62.208
8097;7/27/2017;8/1/2017;Second Class;Dennis Kane;Consumer;United States;Seattle;Washington;98115;West;Technology;Accessories;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;234.95;5;0;32.893
8098;12/28/2017;1/1/2018;Standard Class;Susan Vittorini;Consumer;United States;Albuquerque;New Mexico;87105;West;Office Supplies;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;118.25;5;0;342.925
8099;12/28/2017;1/1/2018;Standard Class;Susan Vittorini;Consumer;United States;Albuquerque;New Mexico;87105;West;Office Supplies;Paper;Xerox 1953;4.28;1;0;1.926
8100;3/10/2016;3/13/2016;First Class;Rick Huthwaite;Home Office;United States;Los Angeles;California;90045;West;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;26.85;3;0;51.015
8101;3/10/2016;3/13/2016;First Class;Rick Huthwaite;Home Office;United States;Los Angeles;California;90045;West;Technology;Machines;Okidata MB760 Printer;3357.6;3;0.2;377.73
8102;5/22/2015;5/26/2015;Standard Class;Sarah Brown;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Labels;Avery 476;8.26;2;0;37.996
8103;5/22/2015;5/26/2015;Standard Class;Sarah Brown;Consumer;United States;Los Angeles;California;90045;West;Technology;Machines;Zebra GX420t Direct Thermal/Thermal Transfer Printer;2973.32;7;0.2;3.344.985
8104;5/22/2015;5/26/2015;Standard Class;Sarah Brown;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Storage;Pizazz Global Quick File;104.79;7;0;293.412
8105;5/22/2015;5/26/2015;Standard Class;Sarah Brown;Consumer;United States;Los Angeles;California;90045;West;Technology;Phones;Aastra 57i VoIP phone;775.728;6;0.2;581.796
8106;2/17/2017;2/19/2017;First Class;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central;Furniture;Bookcases;Sauder Mission Library with Doors, Fruitwood Finish;890.664;1;0.32;-170.274
8107;2/17/2017;2/19/2017;First Class;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;175.44;6;0.2;52.632
8108;2/17/2017;2/19/2017;First Class;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central;Technology;Phones;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;438.336;4;0.2;-876.672
8109;12/8/2017;12/15/2017;Standard Class;Emily Grady;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Furniture;Chairs;Global Deluxe Steno Chair;215.544;4;0.3;-585.048
8110;11/18/2017;11/23/2017;Standard Class;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;55.584;6;0.2;20.844
8111;11/18/2017;11/23/2017;Standard Class;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;127.386;2;0.3;-254.772
8112;12/1/2016;12/3/2016;Second Class;John Murray;Consumer;United States;San Angelo;Texas;76903;Central;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;248.43;5;0.3;-17.745
8113;12/1/2016;12/3/2016;Second Class;John Murray;Consumer;United States;San Angelo;Texas;76903;Central;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;11.648;4;0.8;-308.672
8114;12/1/2016;12/3/2016;Second Class;John Murray;Consumer;United States;San Angelo;Texas;76903;Central;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;85.246;2;0.3;-12.178
8115;10/3/2017;10/7/2017;Second Class;Laurel Workman;Corporate;United States;Pasadena;Texas;77506;Central;Office Supplies;Art;Colorific Watercolor Pencils;20.64;5;0.2;2.322
8116;8/29/2017;9/4/2017;Standard Class;Rick Wilson;Corporate;United States;Los Angeles;California;90049;West;Furniture;Furnishings;Electrix Fluorescent Magnifier Lamps & Weighted Base;148.02;3;0;414.456
8117;11/24/2017;11/24/2017;Same Day;Brooke Gillingham;Corporate;United States;Garden City;Kansas;67846;Central;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33.29;1;0;79.896
8118;6/30/2017;7/5/2017;Standard Class;Thomas Thornton;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Paper;Xerox 1919;204.95;5;0;1.004.255
8119;7/22/2017;7/27/2017;Standard Class;Eric Barreto;Consumer;United States;Chicago;Illinois;60653;Central;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;526.344;4;0.3;-75.192
8120;11/11/2016;11/16/2016;Standard Class;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;Furniture;Furnishings;Magnifier Swing Arm Lamp;41.96;2;0;109.096
8121;11/11/2016;11/16/2016;Standard Class;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;451.152;3;0.2;0
8122;11/11/2016;11/16/2016;Standard Class;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;Office Supplies;Binders;Avery Poly Binder Pockets;31.504;11;0.2;110.264
